12.5584 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [3840, 2160]. Using actual size
77.9615 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'HLFPYXK')])
77.9778 	EXP 	text_distractors: autoDraw = False
77.9778 	EXP 	text_distractors: height = 0.05
77.9778 	EXP 	text_distractors: height = 0.05
77.9778 	EXP 	text_distractors: height = 0.05
77.9778 	EXP 	text_distractors: text = 'HLFPYXK'
77.9778 	EXP 	text_distractors: autoDraw = True
78.0449 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'GQKRPDL')])
78.0612 	EXP 	text_distractors: autoDraw = False
78.0612 	EXP 	text_distractors: height = 0.05
78.0612 	EXP 	text_distractors: height = 0.05
78.0612 	EXP 	text_distractors: height = 0.05
78.0612 	EXP 	text_distractors: text = 'GQKRPDL'
78.0612 	EXP 	text_distractors: autoDraw = True
78.1445 	EXP 	text_distractors: autoDraw = False
78.1445 	EXP 	text_T2: height = 0.05
78.1445 	EXP 	text_T2: height = 0.05
78.1445 	EXP 	text_T2: height = 0.05
78.1445 	EXP 	text_T2: text = 'XXEGGSX'
78.1445 	EXP 	text_T2: autoDraw = True
78.2569 	EXP 	Imported distractors.csv as conditions, 6 conditions, 1 params
78.2572 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
78.2573 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZJTSHFP')])
78.2663 	EXP 	text_T2: autoDraw = False
78.2663 	EXP 	text_distractors_2: height = 0.05
78.2663 	EXP 	text_distractors_2: height = 0.05
78.2663 	EXP 	text_distractors_2: height = 0.05
78.2663 	EXP 	text_distractors_2: text = 'ZJTSHFP'
78.2663 	EXP 	text_distractors_2: autoDraw = True
78.2947 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'HLFPYXK')])
78.3112 	EXP 	text_distractors_2: autoDraw = False
78.3112 	EXP 	text_distractors_2: height = 0.05
78.3112 	EXP 	text_distractors_2: height = 0.05
78.3112 	EXP 	text_distractors_2: height = 0.05
78.3112 	EXP 	text_distractors_2: text = 'HLFPYXK'
78.3112 	EXP 	text_distractors_2: autoDraw = True
78.3782 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'GQKRPDL')])
78.3945 	EXP 	text_distractors_2: autoDraw = False
78.3945 	EXP 	text_distractors_2: height = 0.05
78.3945 	EXP 	text_distractors_2: height = 0.05
78.3945 	EXP 	text_distractors_2: height = 0.05
78.3945 	EXP 	text_distractors_2: text = 'GQKRPDL'
78.3945 	EXP 	text_distractors_2: autoDraw = True
78.4615 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZTFYDXH')])
78.4779 	EXP 	text_distractors_2: autoDraw = False
78.4779 	EXP 	text_distractors_2: height = 0.05
78.4779 	EXP 	text_distractors_2: height = 0.05
78.4779 	EXP 	text_distractors_2: height = 0.05
78.4779 	EXP 	text_distractors_2: text = 'ZTFYDXH'
78.4779 	EXP 	text_distractors_2: autoDraw = True
78.5448 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'VYKXSPC')])
78.5612 	EXP 	text_distractors_2: autoDraw = False
78.5612 	EXP 	text_distractors_2: height = 0.05
78.5612 	EXP 	text_distractors_2: height = 0.05
78.5612 	EXP 	text_distractors_2: height = 0.05
78.5612 	EXP 	text_distractors_2: text = 'VYKXSPC'
78.5612 	EXP 	text_distractors_2: autoDraw = True
78.6282 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'YGLMSFQ')])
78.6445 	EXP 	text_distractors_2: autoDraw = False
78.6445 	EXP 	text_distractors_2: height = 0.05
78.6445 	EXP 	text_distractors_2: height = 0.05
78.6445 	EXP 	text_distractors_2: height = 0.05
78.6445 	EXP 	text_distractors_2: text = 'YGLMSFQ'
78.6445 	EXP 	text_distractors_2: autoDraw = True
78.7279 	EXP 	text_distractors_2: autoDraw = False
78.7279 	EXP 	blankT1_1: autoDraw = False
78.7279 	EXP 	text_T1ask: autoDraw = False
78.7279 	EXP 	blankT1_2: autoDraw = False
78.7279 	EXP 	blankT2_1: autoDraw = True
79.7113 	EXP 	text_T2ask: autoDraw = True
79.7280 	EXP 	blankT2_1: autoDraw = False
81.7121 	EXP 	text_T2ask: autoDraw = False
81.7121 	EXP 	blankT2_2: autoDraw = True
82.6961 	EXP 	New trial (rep=0, index=2): {'T0': 'SMALL', 'T2': 'XCREAMX', 'T1': 2222222.0, 'lagT0': 7.0, 'lagT1': 3.0, 'lagT2': 10.0, 'responseT1': 'f', 'responseT2': 'j', 'related': 0.0}
82.7115 	EXP 	blankT2_2: autoDraw = False
82.7115 	EXP 	blankT2_1: autoDraw = False
82.7115 	EXP 	text_T2ask: autoDraw = False
82.7115 	EXP 	blankT2_2: autoDraw = False
82.7115 	EXP 	context_word: height = 0.05
82.7115 	EXP 	context_word: height = 0.05
82.7115 	EXP 	context_word: height = 0.05
82.7115 	EXP 	context_word: text = 'SMALL'
82.7115 	EXP 	context_word: autoDraw = True
83.7116 	EXP 	context_word: autoDraw = False
83.7116 	EXP 	blankContext: autoDraw = True
84.7925 	EXP 	Imported distractors.csv as conditions, 6 conditions, 1 params
84.7929 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
84.7931 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZTFYDXH')])
84.7958 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'GQKRPDL')])
84.8039 	EXP 	blankContext: autoDraw = False
84.8039 	EXP 	context_word: autoDraw = False
84.8039 	EXP 	blankContext: autoDraw = False
84.8039 	EXP 	text_distractors_2: height = 0.05
84.8039 	EXP 	text_distractors_2: height = 0.05
84.8039 	EXP 	text_distractors_2: height = 0.05
84.8039 	EXP 	text_distractors_2: text = 'ZTFYDXH'
84.8039 	EXP 	text_distractors_2: autoDraw = False
84.8039 	EXP 	text_distractors_2: height = 0.05
84.8039 	EXP 	text_distractors_2: height = 0.05
84.8039 	EXP 	text_distractors_2: height = 0.05
84.8039 	EXP 	text_distractors_2: text = 'GQKRPDL'
84.8039 	EXP 	text_distractors_2: autoDraw = True
84.8785 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'VYKXSPC')])
84.8952 	EXP 	text_distractors_2: autoDraw = False
84.8952 	EXP 	text_distractors_2: height = 0.05
84.8952 	EXP 	text_distractors_2: height = 0.05
84.8952 	EXP 	text_distractors_2: height = 0.05
84.8952 	EXP 	text_distractors_2: text = 'VYKXSPC'
84.8952 	EXP 	text_distractors_2: autoDraw = True
84.9619 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'YGLMSFQ')])
84.9782 	EXP 	text_distractors_2: autoDraw = False
84.9782 	EXP 	text_distractors_2: height = 0.05
84.9782 	EXP 	text_distractors_2: height = 0.05
84.9782 	EXP 	text_distractors_2: height = 0.05
84.9782 	EXP 	text_distractors_2: text = 'YGLMSFQ'
84.9782 	EXP 	text_distractors_2: autoDraw = True
85.0452 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'ZJTSHFP')])
85.0616 	EXP 	text_distractors_2: autoDraw = False
85.0616 	EXP 	text_distractors_2: height = 0.05
85.0616 	EXP 	text_distractors_2: height = 0.05
85.0616 	EXP 	text_distractors_2: height = 0.05
85.0616 	EXP 	text_distractors_2: text = 'ZJTSHFP'
85.0616 	EXP 	text_distractors_2: autoDraw = True
85.1285 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'HLFPYXK')])
85.1449 	EXP 	text_distractors_2: autoDraw = False
85.1449 	EXP 	text_distractors_2: height = 0.05
85.1449 	EXP 	text_distractors_2: height = 0.05
85.1449 	EXP 	text_distractors_2: height = 0.05
85.1449 	EXP 	text_distractors_2: text = 'HLFPYXK'
85.1449 	EXP 	text_distractors_2: autoDraw = True
85.2283 	EXP 	text_distractors_2: autoDraw = False
85.2283 	EXP 	text_T1: height = 0.05
85.2283 	EXP 	text_T1: height = 0.05
85.2283 	EXP 	text_T1: height = 0.05
85.2283 	EXP 	text_T1: text = '2222222.0'
85.2283 	EXP 	text_T1: autoDraw = True
85.3405 	EXP 	Imported distractors.csv as conditions, 2 conditions, 1 params
85.3408 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
85.3410 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZTFYDXH')])
85.3493 	EXP 	text_T1: autoDraw = False
85.3493 	EXP 	text_distractors: height = 0.05
85.3493 	EXP 	text_distractors: height = 0.05
85.3493 	EXP 	text_distractors: height = 0.05
85.3493 	EXP 	text_distractors: text = 'ZTFYDXH'
85.3493 	EXP 	text_distractors: autoDraw = True
85.3789 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'YGLMSFQ')])
85.3949 	EXP 	text_distractors: autoDraw = False
85.3949 	EXP 	text_distractors: height = 0.05
85.3949 	EXP 	text_distractors: height = 0.05
85.3949 	EXP 	text_distractors: height = 0.05
85.3949 	EXP 	text_distractors: text = 'YGLMSFQ'
85.3949 	EXP 	text_distractors: autoDraw = True
85.4782 	EXP 	text_distractors: autoDraw = False
85.4782 	EXP 	text_T2: height = 0.05
85.4782 	EXP 	text_T2: height = 0.05
85.4782 	EXP 	text_T2: height = 0.05
85.4782 	EXP 	text_T2: text = 'XCREAMX'
85.4782 	EXP 	text_T2: autoDraw = True
85.5907 	EXP 	Imported distractors.csv as conditions, 10 conditions, 1 params
85.5910 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
85.5912 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
85.5999 	EXP 	text_T2: autoDraw = False
85.5999 	EXP 	text_distractors_2: height = 0.05
85.5999 	EXP 	text_distractors_2: height = 0.05
85.5999 	EXP 	text_distractors_2: height = 0.05
85.5999 	EXP 	text_distractors_2: text = 'YGLMSFQ'
85.5999 	EXP 	text_distractors_2: autoDraw = True
85.6287 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'HQTYPJM')])
85.6449 	EXP 	text_distractors_2: autoDraw = False
85.6449 	EXP 	text_distractors_2: height = 0.05
85.6449 	EXP 	text_distractors_2: height = 0.05
85.6449 	EXP 	text_distractors_2: height = 0.05
85.6449 	EXP 	text_distractors_2: text = 'HQTYPJM'
85.6449 	EXP 	text_distractors_2: autoDraw = True
85.7119 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'GQKRPDL')])
85.7282 	EXP 	text_distractors_2: autoDraw = False
85.7282 	EXP 	text_distractors_2: height = 0.05
85.7282 	EXP 	text_distractors_2: height = 0.05
85.7282 	EXP 	text_distractors_2: height = 0.05
85.7282 	EXP 	text_distractors_2: text = 'GQKRPDL'
85.7282 	EXP 	text_distractors_2: autoDraw = True
85.7957 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZJTSHFP')])
85.8116 	EXP 	text_distractors_2: autoDraw = False
85.8116 	EXP 	text_distractors_2: height = 0.05
85.8116 	EXP 	text_distractors_2: height = 0.05
85.8116 	EXP 	text_distractors_2: height = 0.05
85.8116 	EXP 	text_distractors_2: text = 'ZJTSHFP'
85.8116 	EXP 	text_distractors_2: autoDraw = True
85.8791 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'ZTFYDXH')])
85.8950 	EXP 	text_distractors_2: autoDraw = False
85.8950 	EXP 	text_distractors_2: height = 0.05
85.8950 	EXP 	text_distractors_2: height = 0.05
85.8950 	EXP 	text_distractors_2: height = 0.05
85.8950 	EXP 	text_distractors_2: text = 'ZTFYDXH'
85.8950 	EXP 	text_distractors_2: autoDraw = True
85.9619 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'HLFPYXK')])
85.9784 	EXP 	text_distractors_2: autoDraw = False
85.9784 	EXP 	text_distractors_2: height = 0.05
85.9784 	EXP 	text_distractors_2: height = 0.05
85.9784 	EXP 	text_distractors_2: height = 0.05
85.9784 	EXP 	text_distractors_2: text = 'HLFPYXK'
85.9784 	EXP 	text_distractors_2: autoDraw = True
86.0454 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'WMYFTGJ')])
86.0617 	EXP 	text_distractors_2: autoDraw = False
86.0617 	EXP 	text_distractors_2: height = 0.05
86.0617 	EXP 	text_distractors_2: height = 0.05
86.0617 	EXP 	text_distractors_2: height = 0.05
86.0617 	EXP 	text_distractors_2: text = 'WMYFTGJ'
86.0617 	EXP 	text_distractors_2: autoDraw = True
86.1287 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'YNPLRQW')])
86.1450 	EXP 	text_distractors_2: autoDraw = False
86.1450 	EXP 	text_distractors_2: height = 0.05
86.1450 	EXP 	text_distractors_2: height = 0.05
86.1450 	EXP 	text_distractors_2: height = 0.05
86.1450 	EXP 	text_distractors_2: text = 'YNPLRQW'
86.1450 	EXP 	text_distractors_2: autoDraw = True
86.2120 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'VFDMHQS')])
86.2283 	EXP 	text_distractors_2: autoDraw = False
86.2283 	EXP 	text_distractors_2: height = 0.05
86.2283 	EXP 	text_distractors_2: height = 0.05
86.2283 	EXP 	text_distractors_2: height = 0.05
86.2283 	EXP 	text_distractors_2: text = 'VFDMHQS'
86.2283 	EXP 	text_distractors_2: autoDraw = True
86.2954 	EXP 	New trial (rep=0, index=9): OrderedDict([('dist', 'VYKXSPC')])
86.3117 	EXP 	text_distractors_2: autoDraw = False
86.3117 	EXP 	text_distractors_2: height = 0.05
86.3117 	EXP 	text_distractors_2: height = 0.05
86.3117 	EXP 	text_distractors_2: height = 0.05
86.3117 	EXP 	text_distractors_2: text = 'VYKXSPC'
86.3117 	EXP 	text_distractors_2: autoDraw = True
86.3950 	EXP 	text_distractors_2: autoDraw = False
86.3950 	EXP 	blankT1_1: autoDraw = False
86.3950 	EXP 	text_T1ask: autoDraw = False
86.3950 	EXP 	blankT1_2: autoDraw = False
86.3950 	EXP 	blankT2_1: autoDraw = True
87.3785 	EXP 	text_T2ask: autoDraw = True
87.3951 	EXP 	blankT2_1: autoDraw = False
89.3787 	EXP 	text_T2ask: autoDraw = False
89.3787 	EXP 	blankT2_2: autoDraw = True
90.3628 	EXP 	New trial (rep=0, index=3): {'T0': 'SQUARE', 'T2': 'XCIRCLE', 'T1': 7777777.0, 'lagT0': 10.0, 'lagT1': 7.0, 'lagT2': 3.0, 'responseT1': 'j', 'responseT2': 'f', 'related': 1.0}
90.3785 	EXP 	blankT2_2: autoDraw = False
90.3785 	EXP 	blankT2_1: autoDraw = False
90.3785 	EXP 	text_T2ask: autoDraw = False
90.3785 	EXP 	blankT2_2: autoDraw = False
90.3785 	EXP 	context_word: height = 0.05
90.3785 	EXP 	context_word: height = 0.05
90.3785 	EXP 	context_word: height = 0.05
90.3785 	EXP 	context_word: text = 'SQUARE'
90.3785 	EXP 	context_word: autoDraw = True
91.3792 	EXP 	context_word: autoDraw = False
91.3792 	EXP 	blankContext: autoDraw = True
92.4085 	EXP 	Imported distractors.csv as conditions, 9 conditions, 1 params
92.4088 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
92.4090 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YNPLRQW')])
92.4175 	EXP 	blankContext: autoDraw = False
92.4175 	EXP 	context_word: autoDraw = False
92.4175 	EXP 	blankContext: autoDraw = False
92.4175 	EXP 	text_distractors_2: height = 0.05
92.4175 	EXP 	text_distractors_2: height = 0.05
92.4175 	EXP 	text_distractors_2: height = 0.05
92.4175 	EXP 	text_distractors_2: text = 'YNPLRQW'
92.4175 	EXP 	text_distractors_2: autoDraw = True
92.4624 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZTFYDXH')])
92.4786 	EXP 	text_distractors_2: autoDraw = False
92.4786 	EXP 	text_distractors_2: height = 0.05
92.4786 	EXP 	text_distractors_2: height = 0.05
92.4786 	EXP 	text_distractors_2: height = 0.05
92.4786 	EXP 	text_distractors_2: text = 'ZTFYDXH'
92.4786 	EXP 	text_distractors_2: autoDraw = True
92.5455 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'VFDMHQS')])
92.5620 	EXP 	text_distractors_2: autoDraw = False
92.5620 	EXP 	text_distractors_2: height = 0.05
92.5620 	EXP 	text_distractors_2: height = 0.05
92.5620 	EXP 	text_distractors_2: height = 0.05
92.5620 	EXP 	text_distractors_2: text = 'VFDMHQS'
92.5620 	EXP 	text_distractors_2: autoDraw = True
92.6289 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZJTSHFP')])
92.6453 	EXP 	text_distractors_2: autoDraw = False
92.6453 	EXP 	text_distractors_2: height = 0.05
92.6453 	EXP 	text_distractors_2: height = 0.05
92.6453 	EXP 	text_distractors_2: height = 0.05
92.6453 	EXP 	text_distractors_2: text = 'ZJTSHFP'
92.6453 	EXP 	text_distractors_2: autoDraw = True
92.7122 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'VYKXSPC')])
92.7286 	EXP 	text_distractors_2: autoDraw = False
92.7286 	EXP 	text_distractors_2: height = 0.05
92.7286 	EXP 	text_distractors_2: height = 0.05
92.7286 	EXP 	text_distractors_2: height = 0.05
92.7286 	EXP 	text_distractors_2: text = 'VYKXSPC'
92.7286 	EXP 	text_distractors_2: autoDraw = True
92.7956 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'YGLMSFQ')])
92.8120 	EXP 	text_distractors_2: autoDraw = False
92.8120 	EXP 	text_distractors_2: height = 0.05
92.8120 	EXP 	text_distractors_2: height = 0.05
92.8120 	EXP 	text_distractors_2: height = 0.05
92.8120 	EXP 	text_distractors_2: text = 'YGLMSFQ'
92.8120 	EXP 	text_distractors_2: autoDraw = True
92.8789 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'WMYFTGJ')])
92.8954 	EXP 	text_distractors_2: autoDraw = False
92.8954 	EXP 	text_distractors_2: height = 0.05
92.8954 	EXP 	text_distractors_2: height = 0.05
92.8954 	EXP 	text_distractors_2: height = 0.05
92.8954 	EXP 	text_distractors_2: text = 'WMYFTGJ'
92.8954 	EXP 	text_distractors_2: autoDraw = True
92.9624 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'HLFPYXK')])
92.9787 	EXP 	text_distractors_2: autoDraw = False
92.9787 	EXP 	text_distractors_2: height = 0.05
92.9787 	EXP 	text_distractors_2: height = 0.05
92.9787 	EXP 	text_distractors_2: height = 0.05
92.9787 	EXP 	text_distractors_2: text = 'HLFPYXK'
92.9787 	EXP 	text_distractors_2: autoDraw = True
93.0456 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'GQKRPDL')])
93.0620 	EXP 	text_distractors_2: autoDraw = False
93.0620 	EXP 	text_distractors_2: height = 0.05
93.0620 	EXP 	text_distractors_2: height = 0.05
93.0620 	EXP 	text_distractors_2: height = 0.05
93.0620 	EXP 	text_distractors_2: text = 'GQKRPDL'
93.0620 	EXP 	text_distractors_2: autoDraw = True
93.1453 	EXP 	text_distractors_2: autoDraw = False
93.1453 	EXP 	text_T1: height = 0.05
93.1453 	EXP 	text_T1: height = 0.05
93.1453 	EXP 	text_T1: height = 0.05
93.1453 	EXP 	text_T1: text = '7777777.0'
93.1453 	EXP 	text_T1: autoDraw = True
93.2569 	EXP 	Imported distractors.csv as conditions, 6 conditions, 1 params
93.2572 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
93.2574 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
93.2638 	EXP 	text_T1: autoDraw = False
93.2638 	EXP 	text_distractors: text = 'YGLMSFQ'
93.2638 	EXP 	text_distractors: autoDraw = True
93.2956 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'VYKXSPC')])
93.3120 	EXP 	text_distractors: autoDraw = False
93.3120 	EXP 	text_distractors: height = 0.05
93.3120 	EXP 	text_distractors: height = 0.05
93.3120 	EXP 	text_distractors: height = 0.05
93.3120 	EXP 	text_distractors: text = 'VYKXSPC'
93.3120 	EXP 	text_distractors: autoDraw = True
93.3790 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'ZJTSHFP')])
93.3953 	EXP 	text_distractors: autoDraw = False
93.3953 	EXP 	text_distractors: height = 0.05
93.3953 	EXP 	text_distractors: height = 0.05
93.3953 	EXP 	text_distractors: height = 0.05
93.3953 	EXP 	text_distractors: text = 'ZJTSHFP'
93.3953 	EXP 	text_distractors: autoDraw = True
93.4623 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZTFYDXH')])
93.4787 	EXP 	text_distractors: autoDraw = False
93.4787 	EXP 	text_distractors: height = 0.05
93.4787 	EXP 	text_distractors: height = 0.05
93.4787 	EXP 	text_distractors: height = 0.05
93.4787 	EXP 	text_distractors: text = 'ZTFYDXH'
93.4787 	EXP 	text_distractors: autoDraw = True
93.5456 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'HLFPYXK')])
93.5621 	EXP 	text_distractors: autoDraw = False
93.5621 	EXP 	text_distractors: height = 0.05
93.5621 	EXP 	text_distractors: height = 0.05
93.5621 	EXP 	text_distractors: height = 0.05
93.5621 	EXP 	text_distractors: text = 'HLFPYXK'
93.5621 	EXP 	text_distractors: autoDraw = True
93.6290 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'GQKRPDL')])
93.6455 	EXP 	text_distractors: autoDraw = False
93.6455 	EXP 	text_distractors: height = 0.05
93.6455 	EXP 	text_distractors: height = 0.05
93.6455 	EXP 	text_distractors: height = 0.05
93.6455 	EXP 	text_distractors: text = 'GQKRPDL'
93.6455 	EXP 	text_distractors: autoDraw = True
93.7287 	EXP 	text_distractors: autoDraw = False
93.7287 	EXP 	text_T2: height = 0.05
93.7287 	EXP 	text_T2: height = 0.05
93.7287 	EXP 	text_T2: height = 0.05
93.7287 	EXP 	text_T2: text = 'XCIRCLE'
93.7287 	EXP 	text_T2: autoDraw = True
93.8405 	EXP 	Imported distractors.csv as conditions, 3 conditions, 1 params
93.8408 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
93.8409 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'VYKXSPC')])
93.8494 	EXP 	text_T2: autoDraw = False
93.8494 	EXP 	text_distractors_2: height = 0.05
93.8494 	EXP 	text_distractors_2: height = 0.05
93.8494 	EXP 	text_distractors_2: height = 0.05
93.8494 	EXP 	text_distractors_2: text = 'VYKXSPC'
93.8494 	EXP 	text_distractors_2: autoDraw = True
93.8791 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'YGLMSFQ')])
93.8954 	EXP 	text_distractors_2: autoDraw = False
93.8954 	EXP 	text_distractors_2: height = 0.05
93.8954 	EXP 	text_distractors_2: height = 0.05
93.8954 	EXP 	text_distractors_2: height = 0.05
93.8954 	EXP 	text_distractors_2: text = 'YGLMSFQ'
93.8954 	EXP 	text_distractors_2: autoDraw = True
93.9623 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'ZTFYDXH')])
93.9788 	EXP 	text_distractors_2: autoDraw = False
93.9788 	EXP 	text_distractors_2: height = 0.05
93.9788 	EXP 	text_distractors_2: height = 0.05
93.9788 	EXP 	text_distractors_2: height = 0.05
93.9788 	EXP 	text_distractors_2: text = 'ZTFYDXH'
93.9788 	EXP 	text_distractors_2: autoDraw = True
94.0623 	EXP 	text_distractors_2: autoDraw = False
94.0623 	EXP 	blankT1_1: autoDraw = False
94.0623 	EXP 	text_T1ask: autoDraw = False
94.0623 	EXP 	blankT1_2: autoDraw = False
94.0623 	EXP 	blankT2_1: autoDraw = True
95.0456 	EXP 	text_T2ask: autoDraw = True
95.0621 	EXP 	blankT2_1: autoDraw = False
97.0464 	EXP 	text_T2ask: autoDraw = False
97.0464 	EXP 	blankT2_2: autoDraw = True
98.0297 	EXP 	New trial (rep=0, index=4): {'T0': 'CARPET', 'T2': 'XXRUGXX', 'T1': 5555555.0, 'lagT0': 7.0, 'lagT1': 3.0, 'lagT2': 10.0, 'responseT1': 'j', 'responseT2': 'f', 'related': 1.0}
98.0456 	EXP 	blankT2_2: autoDraw = False
98.0456 	EXP 	blankT2_1: autoDraw = False
98.0456 	EXP 	text_T2ask: autoDraw = False
98.0456 	EXP 	blankT2_2: autoDraw = False
98.0456 	EXP 	context_word: height = 0.05
98.0456 	EXP 	context_word: height = 0.05
98.0456 	EXP 	context_word: height = 0.05
98.0456 	EXP 	context_word: text = 'CARPET'
98.0456 	EXP 	context_word: autoDraw = True
99.0460 	EXP 	context_word: autoDraw = False
99.0460 	EXP 	blankContext: autoDraw = True
100.0745 	EXP 	Imported distractors.csv as conditions, 6 conditions, 1 params
100.0748 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
100.0750 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
100.0835 	EXP 	blankContext: autoDraw = False
100.0835 	EXP 	context_word: autoDraw = False
100.0835 	EXP 	blankContext: autoDraw = False
100.0835 	EXP 	text_distractors_2: height = 0.05
100.0835 	EXP 	text_distractors_2: height = 0.05
100.0835 	EXP 	text_distractors_2: height = 0.05
100.0835 	EXP 	text_distractors_2: text = 'YGLMSFQ'
100.0835 	EXP 	text_distractors_2: autoDraw = True
100.1297 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'HLFPYXK')])
100.1459 	EXP 	text_distractors_2: autoDraw = False
100.1459 	EXP 	text_distractors_2: height = 0.05
100.1459 	EXP 	text_distractors_2: height = 0.05
100.1459 	EXP 	text_distractors_2: height = 0.05
100.1459 	EXP 	text_distractors_2: text = 'HLFPYXK'
100.1459 	EXP 	text_distractors_2: autoDraw = True
100.2127 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'VYKXSPC')])
100.2291 	EXP 	text_distractors_2: autoDraw = False
100.2291 	EXP 	text_distractors_2: height = 0.05
100.2291 	EXP 	text_distractors_2: height = 0.05
100.2291 	EXP 	text_distractors_2: height = 0.05
100.2291 	EXP 	text_distractors_2: text = 'VYKXSPC'
100.2291 	EXP 	text_distractors_2: autoDraw = True
100.2962 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'GQKRPDL')])
100.3124 	EXP 	text_distractors_2: autoDraw = False
100.3124 	EXP 	text_distractors_2: height = 0.05
100.3124 	EXP 	text_distractors_2: height = 0.05
100.3124 	EXP 	text_distractors_2: height = 0.05
100.3124 	EXP 	text_distractors_2: text = 'GQKRPDL'
100.3124 	EXP 	text_distractors_2: autoDraw = True
100.3793 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'ZJTSHFP')])
100.3957 	EXP 	text_distractors_2: autoDraw = False
100.3957 	EXP 	text_distractors_2: height = 0.05
100.3957 	EXP 	text_distractors_2: height = 0.05
100.3957 	EXP 	text_distractors_2: height = 0.05
100.3957 	EXP 	text_distractors_2: text = 'ZJTSHFP'
100.3957 	EXP 	text_distractors_2: autoDraw = True
100.4627 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'ZTFYDXH')])
100.4791 	EXP 	text_distractors_2: autoDraw = False
100.4791 	EXP 	text_distractors_2: height = 0.05
100.4791 	EXP 	text_distractors_2: height = 0.05
100.4791 	EXP 	text_distractors_2: height = 0.05
100.4791 	EXP 	text_distractors_2: text = 'ZTFYDXH'
100.4791 	EXP 	text_distractors_2: autoDraw = True
100.5624 	EXP 	text_distractors_2: autoDraw = False
100.5624 	EXP 	text_T1: height = 0.05
100.5624 	EXP 	text_T1: height = 0.05
100.5624 	EXP 	text_T1: height = 0.05
100.5624 	EXP 	text_T1: text = '5555555.0'
100.5624 	EXP 	text_T1: autoDraw = True
100.6741 	EXP 	Imported distractors.csv as conditions, 2 conditions, 1 params
100.6744 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
