task1,task2,thisN,thisTrialN,thisRepN,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_T1.keys,key_resp_T1.corr,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,key_resp_T2.duration,press_to_continue.keys,key_resp_T1.rt,key_resp_T1.duration,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,thisRow.t,notes,set_block.started,set_block.stopped,instructions.started,text_instructions.started,key_resp.started,instructions.stopped,block.key_resp.keys,block.key_resp.rt,block.key_resp.duration,set_trial.started,set_trial.stopped,T0_context.started,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,T0_context.stopped,distractor_T0,distractors_T0.started,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,distractors_T0.stopped,T1_number.started,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,T1_number.stopped,distractor_T1,distractors_T1.started,distractors_T1.stopped,T2_probe.started,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,T2_probe.stopped,distractor_T2,distractors_T2.started,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,distractors_T2.stopped,blank_1s.started,text_blank1s.started,text_blank1s.stopped,blank_1s.stopped,Ask_T1.started,Ask_T1.stopped,trial.key_resp_T1.keys,trial.key_resp_T1.corr,blank_T1T2.started,blank_T1T2.stopped,Ask_T2.started,text_T2ask.started,key_resp_T2.started,Ask_T2.stopped,trial.key_resp_T2.keys,trial.key_resp_T2.corr,trial.key_resp_T2.rt,trial.key_resp_T2.duration,blank_2s.started,text_blank2s.started,text_blank2s.stopped,blank_2s.stopped,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,rest.started,text_rest.started,press_to_continue.started,rest.stopped,block.press_to_continue.keys,text_T2ask.stopped,key_resp_T2.stopped,text_rest.stopped,press_to_continue.stopped,text_T1ask.started,key_resp_T1.started,text_T1ask.stopped,key_resp_T1.stopped,text_blankT1T2.started,text_blankT1T2.stopped,trial.key_resp_T1.rt,trial.key_resp_T1.duration,end.started,text_thanks.started,end.stopped,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),port address,language,date,expName,psychopyVersion,frameRate,expStart,
dual,single,4,0,4,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,4,0,4,0,,,,,,,,,225.77883540000767,,,,,,,,,,,,,,,,,,,NMPHXYS,225.76687039993703,225.77883540000767,225.81241539982148,225.81241539982148,225.86227029981092,225.84833709988743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,5,0,5,0,,,,,,,,,225.86227029981092,,,,,,,,,,,,,,,,,,,MGQPZKT,225.84983969992027,225.86227029981092,225.89571089996025,225.89571089996025,225.94576459983364,225.93181009986438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,6,0,6,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,6,0,6,0,,,,,,,,,225.94576459983364,,,,,,,,,,,,,,,,,,,LRYKTVP,225.93332419986837,225.94576459983364,225.9791419999674,225.9791419999674,226.02907649986446,226.014792899834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,7,0,7,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,7,0,7,0,,,,,,,,,226.02907649986446,,,,,,,,,,,,,,,,,,,SJXYFBM,226.01629629987292,226.02907649986446,226.06234980002046,226.06234980002046,226.1124026000034,226.09838849981315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,8,0,8,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,8,0,8,0,,,,,,,,,226.1124026000034,,,,,,,,,,,,,,,,,,,BRZVMCL,226.09991250000894,226.1124026000034,226.14579799980856,226.14579799980856,226.19572239997797,226.18142269994132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,0,0,0,0,,,,,226.27907819999382,,,,,,,,,,,,,,,,,,,,,,,,,,226.18525109998882,226.19572239997797,226.22904369980097,226.22904369980097,226.27907819999382,226.26518729981035,,226.26681009982713,226.26683789980598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,0,0,0,0,226.36226799990982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.26991859986447,226.27907819999382,226.31240699999034,226.31240699999034,226.36226799990982,226.34849589993246,RQCSLNP,226.3502234998159,226.36226799990982,226.39571929979138,226.39571929979138,226.44578199996613,226.43169779982418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,1,0,1,0,226.44578199996613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KGXFTVY,226.43346609990112,226.44578199996613,226.4790629998315,226.4790629998315,226.5289208998438,226.51470149983652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,2,0,2,0,226.5289208998438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VDYWSPB,226.516219999874,226.5289208998438,226.5623824999202,226.5623824999202,226.61247629998252,226.5984393998515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,0,3,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,3,0,3,0,226.61247629998252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPDTBKR,226.59997009998187,226.61247629998252,226.64569949987344,226.64569949987344,226.69554639980197,226.68178999982774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,4,0,4,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,4,0,4,0,226.69554639980197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDWJFSQ,226.68329779990017,226.69554639980197,226.72904119989835,226.72904119989835,226.77909670001827,226.7650448998902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,5,0,5,0,226.77909670001827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KVGJMQW,226.76656109979376,226.77909670001827,226.81252399994992,226.81252399994992,226.86238839989528,226.84813419985585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,6,0,6,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,6,0,6,0,226.86238839989528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VRNLSQP,226.8496518000029,226.86238839989528,226.89572949986905,226.89572949986905,226.94572820002213,226.93189839995466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,7,0,7,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,7,0,7,0,226.94572820002213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLGDRSW,226.9336355999112,226.94572820002213,226.97908569988795,226.97908569988795,227.02894299989566,227.0151322998572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,8,0,8,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,8,0,8,0,227.02894299989566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YFKSZXG,227.01663680002093,227.02894299989566,227.06236139987595,227.06236139987595,227.11244899989106,227.09840789996088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,3,0,STEEL,XXIRONX,2222222.0,10,1,9,j,f,related,space,2.368209700100124,None,j,1,j,0,0.8980757999233902,None,,0.9929693001322448,None,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.10062319994904,227.11244899989106,228.11245289980434,228.0984181999229,228.09844630002044,229.1320302998647,j,1,229.13210839987732,229.6317751999013,229.63180399988778,229.64577589998953,229.64577589998953,230.5654705998022,j,0,0.8980757999233902,None,230.5655570998788,230.57898300001398,232.57916209986433,232.56521749985404,,,,,,,,,,,,,,228.11245289980434,228.11245289980434,,,229.1458216998726,229.64577589998953,0.9929693001322448,None,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,6,6,0,,,,,,,,,,space,2.368209700100124,None,,,,,,,None,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.56665649986826,232.57916209986433,232.57916209986433,233.56492559984326,None,,,233.79518479993567,233.79518479993567,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,0,0,0,0,,,,,,,,,235.79592109983787,,233.56511329999194,233.56539879995398,233.56586620002054,,,233.56588729983196,None,,,233.78597839991562,233.78631719993427,233.7878179999534,233.79518479993567,234.79541559983045,234.79541559983045,235.79592109983787,235.78198540001176,PVGLSQX,235.78364119981416,235.79592109983787,235.82929229992442,235.82929229992442,235.87919180002064,235.8652174999006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,1,0,1,0,,,,,,,,,235.87919180002064,,,,,,,,,,,,,,,,,,,PRNFGLH,235.86680729989894,235.87919180002064,235.91257389984094,235.91257389984094,235.96258619986475,235.94863339979202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,2,0,2,0,,,,,,,,,235.96258619986475,,,,,,,,,,,,,,,,,,,ZHDXQKY,235.95014659990557,235.96258619986475,235.99584449990653,235.99584449990653,236.04588170000352,236.03192939981818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,0,3,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,3,0,3,0,,,,,,,,,236.04588170000352,,,,,,,,,,,,,,,,,,,XGKHRJF,236.03365489980206,236.04588170000352,236.0792105998844,236.0792105998844,236.12908969982527,236.11527559999377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,4,0,4,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,4,0,4,0,,,,,,,,,236.12908969982527,,,,,,,,,,,,,,,,,,,FHRCBKT,236.11686840001494,236.12908969982527,236.1625188998878,236.1625188998878,236.21254789992236,236.19853869988583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,5,0,5,0,,,,,,,,,236.21254789992236,,,,,,,,,,,,,,,,,,,ZYPWQSD,236.2000587999355,236.21254789992236,236.24576530000195,236.24576530000195,236.29564819997177,236.28191689983942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,0,0,0,0,,,,,236.3793087999802,,,,,,,,,,,,,,,,,,,,,,,,,,236.28535059979185,236.29564819997177,236.32920399983414,236.32920399983414,236.3793087999802,236.36511329980567,NCRHVTJ,236.36695009982213,236.448646399891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.3793087999802,236.41231999988668,236.41231999988668,236.4624979000073,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,1,0,1,0,,,,,236.4624979000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNPWXTQ,236.45023119985126,236.5317716000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.4624979000073,236.4959239999298,236.4959239999298,236.5460456998553,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,0,0,0,0,236.62921649985947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.53505019983277,236.5460456998553,236.57896359986626,236.57896359986626,236.62921649985947,236.61521620000713,ZNPWXTQ,236.61684949998744,236.62921649985947,236.66268219985068,236.66268219985068,236.7125963999424,236.69832629989833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,1,0,1,0,236.7125963999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TGPSYWF,236.70009849988855,236.7125963999424,236.74586849985644,236.74586849985644,236.79595529986545,236.78206219989806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,2,0,2,0,236.79595529986545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSLZNGR,236.78360429988243,236.79595529986545,236.82921969983727,236.82921969983727,236.87927539995871,236.86521709989756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,0,3,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,3,0,3,0,236.87927539995871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HNGZDLW,236.86675689998083,236.87927539995871,236.91241559991613,236.91241559991613,236.96229199995287,236.9485700998921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,4,0,4,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,4,0,4,0,236.96229199995287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VQSBNMR,236.95015459996648,236.96229199995287,236.99575949995779,236.99575949995779,237.04598699999042,237.03174259979278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,5,0,5,0,237.04598699999042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPJNYRC,237.03326059994288,237.04598699999042,237.0789832000155,237.0789832000155,237.12919939984567,237.11514629982412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,6,0,6,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,6,0,6,0,237.12919939984567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QSXKZLH,237.11669659987092,237.12919939984567,237.16259299986996,237.16259299986996,237.21269769989885,237.19843799993396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,7,0,7,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,7,0,7,0,237.21269769989885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YQBCMDG,237.20017299987376,237.21269769989885,237.24568369984627,237.24568369984627,237.29594989982434,237.28190549998544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,8,0,8,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,8,0,8,0,237.29594989982434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YPJBRND,237.28345499979332,237.29594989982434,237.32915979996324,237.32915979996324,237.3790489998646,237.36526779993437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,9,0,9,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,9,0,9,0,237.3790489998646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZWLBMFY,237.36683579999954,237.3790489998646,237.41263339994475,237.41263339994475,237.46261749998666,237.4483123999089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,CLEAR,XFOGGYX,6666666.0,7,3,10,j,f,related,None,,,j,1,j,0,0.42015239992178977,None,,0.17877410002984107,None,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.45053189992905,237.46261749998666,238.46235329983756,238.44844299997203,238.44847159995697,238.6656036998611,j,1,238.6656913999468,239.165380399907,239.16540950001217,239.1792804999277,239.1792804999277,239.63256359985098,j,0,0.42015239992178977,None,239.63264819979668,239.6458933998365,241.64599879994057,241.6322923998814,,,,,,,,,,,,,,238.46235329983756,238.46235329983756,,,238.6790421998594,239.1792804999277,0.17877410002984107,None,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,RECEIVE,XQUEENX,9999999.0,7,3,10,f,j,unrelated,None,,,,,,,,,,,,0,7,7,7,0,1,1,1,0,0,0,0,,,,,,,,,243.64589579985477,,,,,,,,,,,241.6326126998756,241.63288159994408,241.634674299974,241.64599879994057,242.64575889986008,242.64575889986008,243.64589579985477,243.63207789999433,BQSJXDK,243.6337790999096,243.64589579985477,243.67930029984564,243.67930029984564,243.7293822998181,243.71537250000983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,RECEIVE,XQUEENX,9999999.0,7,3,10,f,j,unrelated,None,,,,,,,,,,,,0,7,7,7,0,1,1,1,1,0,1,0,,,,,,,,,243.7293822998181,,,,,,,,,,,,,,,,,,,RPDKVML,243.71689609996974,243.7293822998181,243.76265169982798,243.76265169982798,243.81251650000922,243.79873119993135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,RECEIVE,XQUEENX,9999999.0,7,3,10,f,j,unrelated,None,,,,,,,,,,,,0,7,7,7,0,1,1,1,2,0,2,0,,,,,,,,,243.81251650000922,,,,,,,,,,,,,,,,,,,JRZWGTK,243.8002463998273,243.81251650000922,243.8460192999337,243.8460192999337,243.8961112999823,243.88197280000895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
