9.4002 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [3840, 2160]. Using actual size
52.6851 	EXP 	text_distractors_2: autoDraw = True
52.7519 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'VYKXSPC')])
52.7685 	EXP 	text_distractors_2: autoDraw = False
52.7685 	EXP 	text_distractors_2: height = 0.05
52.7685 	EXP 	text_distractors_2: height = 0.05
52.7685 	EXP 	text_distractors_2: height = 0.05
52.7685 	EXP 	text_distractors_2: text = 'VYKXSPC'
52.7685 	EXP 	text_distractors_2: autoDraw = True
52.8185 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'YNPLRQW')])
52.8351 	EXP 	text_distractors_2: autoDraw = False
52.8351 	EXP 	text_distractors_2: height = 0.05
52.8351 	EXP 	text_distractors_2: height = 0.05
52.8351 	EXP 	text_distractors_2: height = 0.05
52.8351 	EXP 	text_distractors_2: text = 'YNPLRQW'
52.8351 	EXP 	text_distractors_2: autoDraw = True
52.9017 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'ZJTSHFP')])
52.9181 	EXP 	text_distractors_2: autoDraw = False
52.9181 	EXP 	text_distractors_2: height = 0.05
52.9181 	EXP 	text_distractors_2: height = 0.05
52.9181 	EXP 	text_distractors_2: height = 0.05
52.9181 	EXP 	text_distractors_2: text = 'ZJTSHFP'
52.9181 	EXP 	text_distractors_2: autoDraw = True
52.9850 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'VFDMHQS')])
53.0014 	EXP 	text_distractors_2: autoDraw = False
53.0014 	EXP 	text_distractors_2: height = 0.05
53.0014 	EXP 	text_distractors_2: height = 0.05
53.0014 	EXP 	text_distractors_2: height = 0.05
53.0014 	EXP 	text_distractors_2: text = 'VFDMHQS'
53.0014 	EXP 	text_distractors_2: autoDraw = True
53.0683 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'HLFPYXK')])
53.0851 	EXP 	text_distractors_2: autoDraw = False
53.0851 	EXP 	text_distractors_2: height = 0.05
53.0851 	EXP 	text_distractors_2: height = 0.05
53.0851 	EXP 	text_distractors_2: height = 0.05
53.0851 	EXP 	text_distractors_2: text = 'HLFPYXK'
53.0851 	EXP 	text_distractors_2: autoDraw = True
53.1518 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'GQKRPDL')])
53.1681 	EXP 	text_distractors_2: autoDraw = False
53.1681 	EXP 	text_distractors_2: height = 0.05
53.1681 	EXP 	text_distractors_2: height = 0.05
53.1681 	EXP 	text_distractors_2: height = 0.05
53.1681 	EXP 	text_distractors_2: text = 'GQKRPDL'
53.1681 	EXP 	text_distractors_2: autoDraw = True
53.2516 	EXP 	text_distractors_2: autoDraw = False
53.2516 	EXP 	text_T1: height = 0.05
53.2516 	EXP 	text_T1: height = 0.05
53.2516 	EXP 	text_T1: height = 0.05
53.2516 	EXP 	text_T1: text = '5555555'
53.2516 	EXP 	text_T1: autoDraw = True
53.3629 	EXP 	Imported distractors.csv as conditions, 2 conditions, 1 params
53.3632 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
53.3634 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
53.3724 	EXP 	text_T1: autoDraw = False
53.3724 	EXP 	text_distractors: height = 0.05
53.3724 	EXP 	text_distractors: height = 0.05
53.3724 	EXP 	text_distractors: height = 0.05
53.3724 	EXP 	text_distractors: text = 'YGLMSFQ'
53.3724 	EXP 	text_distractors: autoDraw = True
53.4018 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZTFYDXH')])
53.4181 	EXP 	text_distractors: autoDraw = False
53.4181 	EXP 	text_distractors: height = 0.05
53.4181 	EXP 	text_distractors: height = 0.05
53.4181 	EXP 	text_distractors: height = 0.05
53.4181 	EXP 	text_distractors: text = 'ZTFYDXH'
53.4181 	EXP 	text_distractors: autoDraw = True
53.5015 	EXP 	text_distractors: autoDraw = False
53.5015 	EXP 	text_T2: height = 0.05
53.5015 	EXP 	text_T2: height = 0.05
53.5015 	EXP 	text_T2: height = 0.05
53.5015 	EXP 	text_T2: text = 'XXDEERX'
53.5015 	EXP 	text_T2: autoDraw = True
53.6124 	EXP 	Imported distractors.csv as conditions, 7 conditions, 1 params
53.6128 	EXP 	Created sequence: random, trialTypes=7, nReps=1, seed=None
53.6129 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
53.6218 	EXP 	text_T2: autoDraw = False
53.6218 	EXP 	text_distractors_2: height = 0.05
53.6218 	EXP 	text_distractors_2: height = 0.05
53.6218 	EXP 	text_distractors_2: height = 0.05
53.6218 	EXP 	text_distractors_2: text = 'YGLMSFQ'
53.6218 	EXP 	text_distractors_2: autoDraw = True
53.6517 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'WMYFTGJ')])
53.6681 	EXP 	text_distractors_2: autoDraw = False
53.6681 	EXP 	text_distractors_2: height = 0.05
53.6681 	EXP 	text_distractors_2: height = 0.05
53.6681 	EXP 	text_distractors_2: height = 0.05
53.6681 	EXP 	text_distractors_2: text = 'WMYFTGJ'
53.6681 	EXP 	text_distractors_2: autoDraw = True
53.7355 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'ZTFYDXH')])
53.7514 	EXP 	text_distractors_2: autoDraw = False
53.7514 	EXP 	text_distractors_2: height = 0.05
53.7514 	EXP 	text_distractors_2: height = 0.05
53.7514 	EXP 	text_distractors_2: height = 0.05
53.7514 	EXP 	text_distractors_2: text = 'ZTFYDXH'
53.7514 	EXP 	text_distractors_2: autoDraw = True
53.8184 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'HLFPYXK')])
53.8352 	EXP 	text_distractors_2: autoDraw = False
53.8352 	EXP 	text_distractors_2: height = 0.05
53.8352 	EXP 	text_distractors_2: height = 0.05
53.8352 	EXP 	text_distractors_2: height = 0.05
53.8352 	EXP 	text_distractors_2: text = 'HLFPYXK'
53.8352 	EXP 	text_distractors_2: autoDraw = True
53.9018 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'GQKRPDL')])
53.9181 	EXP 	text_distractors_2: autoDraw = False
53.9181 	EXP 	text_distractors_2: height = 0.05
53.9181 	EXP 	text_distractors_2: height = 0.05
53.9181 	EXP 	text_distractors_2: height = 0.05
53.9181 	EXP 	text_distractors_2: text = 'GQKRPDL'
53.9181 	EXP 	text_distractors_2: autoDraw = True
53.9855 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'ZJTSHFP')])
54.0015 	EXP 	text_distractors_2: autoDraw = False
54.0015 	EXP 	text_distractors_2: height = 0.05
54.0015 	EXP 	text_distractors_2: height = 0.05
54.0015 	EXP 	text_distractors_2: height = 0.05
54.0015 	EXP 	text_distractors_2: text = 'ZJTSHFP'
54.0015 	EXP 	text_distractors_2: autoDraw = True
54.0684 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'VYKXSPC')])
54.0852 	EXP 	text_distractors_2: autoDraw = False
54.0852 	EXP 	text_distractors_2: height = 0.05
54.0852 	EXP 	text_distractors_2: height = 0.05
54.0852 	EXP 	text_distractors_2: height = 0.05
54.0852 	EXP 	text_distractors_2: text = 'VYKXSPC'
54.0852 	EXP 	text_distractors_2: autoDraw = True
54.1682 	EXP 	text_distractors_2: autoDraw = False
54.1682 	EXP 	blankT1_1: autoDraw = False
54.1682 	EXP 	text_T1ask: autoDraw = False
54.1682 	EXP 	blankT1_2: autoDraw = False
54.1682 	EXP 	blankT2_1: autoDraw = True
55.1516 	EXP 	text_T2ask: autoDraw = True
55.1682 	EXP 	blankT2_1: autoDraw = False
56.0369 	EXP 	New trial (rep=0, index=9): {'T0': 'PASS', 'T2': 'XXFAILX', 'T1': 9999999, 'lagT0': 10, 'lagT1': 3, 'lagT2': 7, 'responseT1': 'j', 'responseT2': 'f', 'related': 1}
56.0403 	DATA 	Keypress: f
56.0515 	EXP 	blankT2_1: autoDraw = False
56.0515 	EXP 	text_T2ask: autoDraw = False
56.0515 	EXP 	blankT2_2: autoDraw = False
56.0515 	EXP 	context_word: height = 0.05
56.0515 	EXP 	context_word: height = 0.05
56.0515 	EXP 	context_word: height = 0.05
56.0515 	EXP 	context_word: text = 'PASS'
56.0515 	EXP 	context_word: autoDraw = True
57.0520 	EXP 	context_word: autoDraw = False
57.0520 	EXP 	blankContext: autoDraw = True
58.0807 	EXP 	Imported distractors.csv as conditions, 9 conditions, 1 params
58.0810 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
58.0812 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YNPLRQW')])
58.0898 	EXP 	blankContext: autoDraw = False
58.0898 	EXP 	context_word: autoDraw = False
58.0898 	EXP 	blankContext: autoDraw = False
58.0898 	EXP 	text_distractors_2: height = 0.05
58.0898 	EXP 	text_distractors_2: height = 0.05
58.0898 	EXP 	text_distractors_2: height = 0.05
58.0898 	EXP 	text_distractors_2: text = 'YNPLRQW'
58.0898 	EXP 	text_distractors_2: autoDraw = True
58.1357 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'VFDMHQS')])
58.1517 	EXP 	text_distractors_2: autoDraw = False
58.1517 	EXP 	text_distractors_2: height = 0.05
58.1517 	EXP 	text_distractors_2: height = 0.05
58.1517 	EXP 	text_distractors_2: height = 0.05
58.1517 	EXP 	text_distractors_2: text = 'VFDMHQS'
58.1517 	EXP 	text_distractors_2: autoDraw = True
58.2188 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'GQKRPDL')])
58.2350 	EXP 	text_distractors_2: autoDraw = False
58.2350 	EXP 	text_distractors_2: height = 0.05
58.2350 	EXP 	text_distractors_2: height = 0.05
58.2350 	EXP 	text_distractors_2: height = 0.05
58.2350 	EXP 	text_distractors_2: text = 'GQKRPDL'
58.2350 	EXP 	text_distractors_2: autoDraw = True
58.3020 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZTFYDXH')])
58.3184 	EXP 	text_distractors_2: autoDraw = False
58.3184 	EXP 	text_distractors_2: height = 0.05
58.3184 	EXP 	text_distractors_2: height = 0.05
58.3184 	EXP 	text_distractors_2: height = 0.05
58.3184 	EXP 	text_distractors_2: text = 'ZTFYDXH'
58.3184 	EXP 	text_distractors_2: autoDraw = True
58.3855 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'HLFPYXK')])
58.4021 	EXP 	text_distractors_2: autoDraw = False
58.4021 	EXP 	text_distractors_2: height = 0.05
58.4021 	EXP 	text_distractors_2: height = 0.05
58.4021 	EXP 	text_distractors_2: height = 0.05
58.4021 	EXP 	text_distractors_2: text = 'HLFPYXK'
58.4021 	EXP 	text_distractors_2: autoDraw = True
58.4520 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'ZJTSHFP')])
58.4684 	EXP 	text_distractors_2: autoDraw = False
58.4684 	EXP 	text_distractors_2: height = 0.05
58.4684 	EXP 	text_distractors_2: height = 0.05
58.4684 	EXP 	text_distractors_2: height = 0.05
58.4684 	EXP 	text_distractors_2: text = 'ZJTSHFP'
58.4684 	EXP 	text_distractors_2: autoDraw = True
58.5357 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'WMYFTGJ')])
58.5517 	EXP 	text_distractors_2: autoDraw = False
58.5517 	EXP 	text_distractors_2: height = 0.05
58.5517 	EXP 	text_distractors_2: height = 0.05
58.5517 	EXP 	text_distractors_2: height = 0.05
58.5517 	EXP 	text_distractors_2: text = 'WMYFTGJ'
58.5517 	EXP 	text_distractors_2: autoDraw = True
58.6187 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'VYKXSPC')])
58.6351 	EXP 	text_distractors_2: autoDraw = False
58.6351 	EXP 	text_distractors_2: height = 0.05
58.6351 	EXP 	text_distractors_2: height = 0.05
58.6351 	EXP 	text_distractors_2: height = 0.05
58.6351 	EXP 	text_distractors_2: text = 'VYKXSPC'
58.6351 	EXP 	text_distractors_2: autoDraw = True
58.7020 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'YGLMSFQ')])
58.7185 	EXP 	text_distractors_2: autoDraw = False
58.7185 	EXP 	text_distractors_2: height = 0.05
58.7185 	EXP 	text_distractors_2: height = 0.05
58.7185 	EXP 	text_distractors_2: height = 0.05
58.7185 	EXP 	text_distractors_2: text = 'YGLMSFQ'
58.7185 	EXP 	text_distractors_2: autoDraw = True
58.8018 	EXP 	text_distractors_2: autoDraw = False
58.8018 	EXP 	text_T1: height = 0.05
58.8018 	EXP 	text_T1: height = 0.05
58.8018 	EXP 	text_T1: height = 0.05
58.8018 	EXP 	text_T1: text = '9999999'
58.8018 	EXP 	text_T1: autoDraw = True
58.9122 	EXP 	Imported distractors.csv as conditions, 2 conditions, 1 params
58.9125 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
58.9126 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
58.9213 	EXP 	text_T1: autoDraw = False
58.9213 	EXP 	text_distractors: height = 0.05
58.9213 	EXP 	text_distractors: height = 0.05
58.9213 	EXP 	text_distractors: height = 0.05
58.9213 	EXP 	text_distractors: text = 'YGLMSFQ'
58.9213 	EXP 	text_distractors: autoDraw = True
58.9520 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZTFYDXH')])
58.9686 	EXP 	text_distractors: autoDraw = False
58.9686 	EXP 	text_distractors: height = 0.05
58.9686 	EXP 	text_distractors: height = 0.05
58.9686 	EXP 	text_distractors: height = 0.05
58.9686 	EXP 	text_distractors: text = 'ZTFYDXH'
58.9686 	EXP 	text_distractors: autoDraw = True
59.0521 	EXP 	text_distractors: autoDraw = False
59.0521 	EXP 	text_T2: height = 0.05
59.0521 	EXP 	text_T2: height = 0.05
59.0521 	EXP 	text_T2: height = 0.05
59.0521 	EXP 	text_T2: text = 'XXFAILX'
59.0521 	EXP 	text_T2: autoDraw = True
59.1640 	EXP 	Imported distractors.csv as conditions, 7 conditions, 1 params
59.1644 	EXP 	Created sequence: random, trialTypes=7, nReps=1, seed=None
59.1646 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'HLFPYXK')])
59.1742 	EXP 	text_T2: autoDraw = False
59.1742 	EXP 	text_distractors_2: height = 0.05
59.1742 	EXP 	text_distractors_2: height = 0.05
59.1742 	EXP 	text_distractors_2: height = 0.05
59.1742 	EXP 	text_distractors_2: text = 'HLFPYXK'
59.1742 	EXP 	text_distractors_2: autoDraw = True
59.2020 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZJTSHFP')])
59.2185 	EXP 	text_distractors_2: autoDraw = False
59.2185 	EXP 	text_distractors_2: height = 0.05
59.2185 	EXP 	text_distractors_2: height = 0.05
59.2185 	EXP 	text_distractors_2: height = 0.05
59.2185 	EXP 	text_distractors_2: text = 'ZJTSHFP'
59.2185 	EXP 	text_distractors_2: autoDraw = True
59.2854 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'ZTFYDXH')])
59.3022 	EXP 	text_distractors_2: autoDraw = False
59.3022 	EXP 	text_distractors_2: height = 0.05
59.3022 	EXP 	text_distractors_2: height = 0.05
59.3022 	EXP 	text_distractors_2: height = 0.05
59.3022 	EXP 	text_distractors_2: text = 'ZTFYDXH'
59.3022 	EXP 	text_distractors_2: autoDraw = True
59.3687 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'WMYFTGJ')])
59.3852 	EXP 	text_distractors_2: autoDraw = False
59.3852 	EXP 	text_distractors_2: height = 0.05
59.3852 	EXP 	text_distractors_2: height = 0.05
59.3852 	EXP 	text_distractors_2: height = 0.05
59.3852 	EXP 	text_distractors_2: text = 'WMYFTGJ'
59.3852 	EXP 	text_distractors_2: autoDraw = True
59.4525 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'YGLMSFQ')])
59.4684 	EXP 	text_distractors_2: autoDraw = False
59.4684 	EXP 	text_distractors_2: height = 0.05
59.4684 	EXP 	text_distractors_2: height = 0.05
59.4684 	EXP 	text_distractors_2: height = 0.05
59.4684 	EXP 	text_distractors_2: text = 'YGLMSFQ'
59.4684 	EXP 	text_distractors_2: autoDraw = True
59.5355 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'GQKRPDL')])
59.5522 	EXP 	text_distractors_2: autoDraw = False
59.5522 	EXP 	text_distractors_2: height = 0.05
59.5522 	EXP 	text_distractors_2: height = 0.05
59.5522 	EXP 	text_distractors_2: height = 0.05
59.5522 	EXP 	text_distractors_2: text = 'GQKRPDL'
59.5522 	EXP 	text_distractors_2: autoDraw = True
59.6191 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'VYKXSPC')])
59.6351 	EXP 	text_distractors_2: autoDraw = False
59.6351 	EXP 	text_distractors_2: height = 0.05
59.6351 	EXP 	text_distractors_2: height = 0.05
59.6351 	EXP 	text_distractors_2: height = 0.05
59.6351 	EXP 	text_distractors_2: text = 'VYKXSPC'
59.6351 	EXP 	text_distractors_2: autoDraw = True
59.7184 	EXP 	text_distractors_2: autoDraw = False
59.7184 	EXP 	blankT1_1: autoDraw = False
59.7184 	EXP 	text_T1ask: autoDraw = False
59.7184 	EXP 	blankT1_2: autoDraw = False
59.7184 	EXP 	blankT2_1: autoDraw = True
60.7022 	EXP 	text_T2ask: autoDraw = True
60.7185 	EXP 	blankT2_1: autoDraw = False
61.2697 	EXP 	New trial (rep=0, index=10): {'T0': 'AUNT', 'T2': 'XQUEENX', 'T1': 1111111, 'lagT0': 10, 'lagT1': 3, 'lagT2': 7, 'responseT1': 'j', 'responseT2': 'j', 'related': 0}
61.2738 	DATA 	Keypress: f
61.2852 	EXP 	blankT2_1: autoDraw = False
61.2852 	EXP 	text_T2ask: autoDraw = False
61.2852 	EXP 	blankT2_2: autoDraw = False
61.2852 	EXP 	context_word: height = 0.05
61.2852 	EXP 	context_word: height = 0.05
61.2852 	EXP 	context_word: height = 0.05
61.2852 	EXP 	context_word: text = 'AUNT'
61.2852 	EXP 	context_word: autoDraw = True
62.2688 	EXP 	blankContext: autoDraw = True
62.2853 	EXP 	context_word: autoDraw = False
63.2975 	EXP 	Imported distractors.csv as conditions, 9 conditions, 1 params
63.2978 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
63.2980 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'VFDMHQS')])
63.3076 	EXP 	blankContext: autoDraw = False
63.3076 	EXP 	context_word: autoDraw = False
63.3076 	EXP 	blankContext: autoDraw = False
63.3076 	EXP 	text_distractors_2: height = 0.05
63.3076 	EXP 	text_distractors_2: height = 0.05
63.3076 	EXP 	text_distractors_2: height = 0.05
63.3076 	EXP 	text_distractors_2: text = 'VFDMHQS'
63.3076 	EXP 	text_distractors_2: autoDraw = True
63.3693 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'WMYFTGJ')])
63.3855 	EXP 	text_distractors_2: autoDraw = False
63.3855 	EXP 	text_distractors_2: height = 0.05
63.3855 	EXP 	text_distractors_2: height = 0.05
63.3855 	EXP 	text_distractors_2: height = 0.05
63.3855 	EXP 	text_distractors_2: text = 'WMYFTGJ'
63.3855 	EXP 	text_distractors_2: autoDraw = True
63.4527 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'YNPLRQW')])
63.4686 	EXP 	text_distractors_2: autoDraw = False
63.4686 	EXP 	text_distractors_2: height = 0.05
63.4686 	EXP 	text_distractors_2: height = 0.05
63.4686 	EXP 	text_distractors_2: height = 0.05
63.4686 	EXP 	text_distractors_2: text = 'YNPLRQW'
63.4686 	EXP 	text_distractors_2: autoDraw = True
63.5194 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'VYKXSPC')])
63.5353 	EXP 	text_distractors_2: autoDraw = False
63.5353 	EXP 	text_distractors_2: height = 0.05
63.5353 	EXP 	text_distractors_2: height = 0.05
63.5353 	EXP 	text_distractors_2: height = 0.05
63.5353 	EXP 	text_distractors_2: text = 'VYKXSPC'
63.5353 	EXP 	text_distractors_2: autoDraw = True
63.6028 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'ZJTSHFP')])
63.6187 	EXP 	text_distractors_2: autoDraw = False
63.6187 	EXP 	text_distractors_2: height = 0.05
63.6187 	EXP 	text_distractors_2: height = 0.05
63.6187 	EXP 	text_distractors_2: height = 0.05
63.6187 	EXP 	text_distractors_2: text = 'ZJTSHFP'
63.6187 	EXP 	text_distractors_2: autoDraw = True
63.6856 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'HLFPYXK')])
63.7024 	EXP 	text_distractors_2: autoDraw = False
63.7024 	EXP 	text_distractors_2: height = 0.05
63.7024 	EXP 	text_distractors_2: height = 0.05
63.7024 	EXP 	text_distractors_2: height = 0.05
63.7024 	EXP 	text_distractors_2: text = 'HLFPYXK'
63.7024 	EXP 	text_distractors_2: autoDraw = True
63.7695 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'YGLMSFQ')])
63.7854 	EXP 	text_distractors_2: autoDraw = False
63.7854 	EXP 	text_distractors_2: height = 0.05
63.7854 	EXP 	text_distractors_2: height = 0.05
63.7854 	EXP 	text_distractors_2: height = 0.05
63.7854 	EXP 	text_distractors_2: text = 'YGLMSFQ'
63.7854 	EXP 	text_distractors_2: autoDraw = True
63.8526 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'GQKRPDL')])
63.8689 	EXP 	text_distractors_2: autoDraw = False
63.8689 	EXP 	text_distractors_2: height = 0.05
63.8689 	EXP 	text_distractors_2: height = 0.05
63.8689 	EXP 	text_distractors_2: height = 0.05
63.8689 	EXP 	text_distractors_2: text = 'GQKRPDL'
63.8689 	EXP 	text_distractors_2: autoDraw = True
63.9356 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'ZTFYDXH')])
63.9524 	EXP 	text_distractors_2: autoDraw = False
63.9524 	EXP 	text_distractors_2: height = 0.05
63.9524 	EXP 	text_distractors_2: height = 0.05
63.9524 	EXP 	text_distractors_2: height = 0.05
63.9524 	EXP 	text_distractors_2: text = 'ZTFYDXH'
63.9524 	EXP 	text_distractors_2: autoDraw = True
64.0355 	EXP 	text_distractors_2: autoDraw = False
64.0355 	EXP 	text_T1: height = 0.05
64.0355 	EXP 	text_T1: height = 0.05
64.0355 	EXP 	text_T1: height = 0.05
64.0355 	EXP 	text_T1: text = '1111111'
64.0355 	EXP 	text_T1: autoDraw = True
64.1474 	EXP 	Imported distractors.csv as conditions, 2 conditions, 1 params
64.1478 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
64.1479 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
64.1571 	EXP 	text_T1: autoDraw = False
64.1571 	EXP 	text_distractors: height = 0.05
64.1571 	EXP 	text_distractors: height = 0.05
64.1571 	EXP 	text_distractors: height = 0.05
64.1571 	EXP 	text_distractors: text = 'YGLMSFQ'
64.1571 	EXP 	text_distractors: autoDraw = True
64.1857 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZTFYDXH')])
64.2020 	EXP 	text_distractors: autoDraw = False
64.2020 	EXP 	text_distractors: height = 0.05
64.2020 	EXP 	text_distractors: height = 0.05
64.2020 	EXP 	text_distractors: height = 0.05
64.2020 	EXP 	text_distractors: text = 'ZTFYDXH'
64.2020 	EXP 	text_distractors: autoDraw = True
64.2854 	EXP 	text_distractors: autoDraw = False
64.2854 	EXP 	text_T2: height = 0.05
64.2854 	EXP 	text_T2: height = 0.05
64.2854 	EXP 	text_T2: height = 0.05
64.2854 	EXP 	text_T2: text = 'XQUEENX'
64.2854 	EXP 	text_T2: autoDraw = True
64.3969 	EXP 	Imported distractors.csv as conditions, 7 conditions, 1 params
64.3972 	EXP 	Created sequence: random, trialTypes=7, nReps=1, seed=None
64.3974 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'GQKRPDL')])
64.4067 	EXP 	text_T2: autoDraw = False
64.4067 	EXP 	text_distractors_2: height = 0.05
64.4067 	EXP 	text_distractors_2: height = 0.05
64.4067 	EXP 	text_distractors_2: height = 0.05
64.4067 	EXP 	text_distractors_2: text = 'GQKRPDL'
64.4067 	EXP 	text_distractors_2: autoDraw = True
64.4356 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'WMYFTGJ')])
64.4520 	EXP 	text_distractors_2: autoDraw = False
64.4520 	EXP 	text_distractors_2: height = 0.05
64.4520 	EXP 	text_distractors_2: height = 0.05
64.4520 	EXP 	text_distractors_2: height = 0.05
64.4520 	EXP 	text_distractors_2: text = 'WMYFTGJ'
64.4520 	EXP 	text_distractors_2: autoDraw = True
64.5195 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'HLFPYXK')])
64.5355 	EXP 	text_distractors_2: autoDraw = False
64.5355 	EXP 	text_distractors_2: height = 0.05
64.5355 	EXP 	text_distractors_2: height = 0.05
64.5355 	EXP 	text_distractors_2: height = 0.05
64.5355 	EXP 	text_distractors_2: text = 'HLFPYXK'
64.5355 	EXP 	text_distractors_2: autoDraw = True
64.6028 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZTFYDXH')])
64.6187 	EXP 	text_distractors_2: autoDraw = False
64.6187 	EXP 	text_distractors_2: height = 0.05
64.6187 	EXP 	text_distractors_2: height = 0.05
64.6187 	EXP 	text_distractors_2: height = 0.05
64.6187 	EXP 	text_distractors_2: text = 'ZTFYDXH'
64.6187 	EXP 	text_distractors_2: autoDraw = True
64.6857 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'ZJTSHFP')])
64.7021 	EXP 	text_distractors_2: autoDraw = False
64.7021 	EXP 	text_distractors_2: height = 0.05
64.7021 	EXP 	text_distractors_2: height = 0.05
64.7021 	EXP 	text_distractors_2: height = 0.05
64.7021 	EXP 	text_distractors_2: text = 'ZJTSHFP'
64.7021 	EXP 	text_distractors_2: autoDraw = True
64.7690 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'VYKXSPC')])
64.7857 	EXP 	text_distractors_2: autoDraw = False
64.7857 	EXP 	text_distractors_2: height = 0.05
64.7857 	EXP 	text_distractors_2: height = 0.05
64.7857 	EXP 	text_distractors_2: height = 0.05
64.7857 	EXP 	text_distractors_2: text = 'VYKXSPC'
64.7857 	EXP 	text_distractors_2: autoDraw = True
64.8523 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'YGLMSFQ')])
64.8690 	EXP 	text_distractors_2: autoDraw = False
64.8690 	EXP 	text_distractors_2: height = 0.05
64.8690 	EXP 	text_distractors_2: height = 0.05
64.8690 	EXP 	text_distractors_2: height = 0.05
64.8690 	EXP 	text_distractors_2: text = 'YGLMSFQ'
64.8690 	EXP 	text_distractors_2: autoDraw = True
64.9520 	EXP 	text_distractors_2: autoDraw = False
64.9520 	EXP 	blankT1_1: autoDraw = False
64.9520 	EXP 	text_T1ask: autoDraw = False
64.9520 	EXP 	blankT1_2: autoDraw = False
64.9520 	EXP 	blankT2_1: autoDraw = True
65.9354 	EXP 	text_T2ask: autoDraw = True
65.9521 	EXP 	blankT2_1: autoDraw = False
67.2867 	EXP 	New trial (rep=0, index=11): {'T0': 'DEEP', 'T2': 'XXDOLLX', 'T1': 0, 'lagT0': 10, 'lagT1': 3, 'lagT2': 7, 'responseT1': 'f', 'responseT2': 'j', 'related': 0}
67.2903 	DATA 	Keypress: j
67.3022 	EXP 	blankT2_1: autoDraw = False
67.3022 	EXP 	text_T2ask: autoDraw = False
67.3022 	EXP 	blankT2_2: autoDraw = False
67.3022 	EXP 	context_word: height = 0.05
67.3022 	EXP 	context_word: height = 0.05
67.3022 	EXP 	context_word: height = 0.05
67.3022 	EXP 	context_word: text = 'DEEP'
67.3022 	EXP 	context_word: autoDraw = True
