task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,text_instructions.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,distractor_T0,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,distractor_T1,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,distractor_T2,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,key_resp_T1.keys,key_resp_T1.corr,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,text_T2ask.stopped,blankT2_2.started,key_resp_T2.stopped,blankT2_2.stopped,key_resp_T2.keys,key_resp_T2.corr,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),language,date,expName,psychopyVersion,frameRate,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,5,0,5,0,,,,,,,,,,,,,,,,,,XKJLPCV,49.9834122000002,50.01680290000013,50.01680290000013,50.06671439999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,6,0,6,0,,,,,,,,,,,,,,,,,,CVNKWFQ,50.06671439999991,50.09998840000026,50.09998840000026,50.15000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,7,0,7,0,,,,,,,,,,,,,,,,,,XSWVFGQ,50.15000000000009,50.183524800000214,50.183524800000214,50.23359019999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,8,0,8,0,,,,,,,,,,,,,,,,,,BWTFXRC,50.23359019999998,50.26680119999992,50.26680119999992,50.31671920000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,50.31671920000008,50.3502069000001,50.3502069000001,50.400070499999856,KWBVCLT,50.400070499999856,50.433434800000214,50.433434800000214,50.48339620000024,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,YWGMNSJ,50.48339620000024,50.51669760000004,50.51669760000004,50.56686140000011,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,PRVMSGK,50.56686140000011,50.600035599999956,50.600035599999956,50.650040999999874,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,JKSHCBQ,50.650040999999874,50.683425799999895,50.683425799999895,50.73334460000024,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,WGYKVFC,50.73334460000024,50.76708640000015,50.76708640000015,50.81674090000024,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,TDNZVCW,50.81674090000024,50.850178400000004,50.850178400000004,50.90001209999991,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,50.90001209999991,50.93339130000004,50.93339130000004,50.983374899999944,TDNZVCW,50.983374899999944,51.016742599999816,51.016742599999816,51.066703999999845,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,KYCGXDT,51.066703999999845,51.10008860000016,51.10008860000016,51.15011649999997,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PZKHSTN,51.15011649999997,51.183400899999924,51.183400899999924,51.233507700000246,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,CHALK,XFOGGYX,2222222.0,10,7,3,j,j,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,51.233507700000246,52.216809399999875,52.216809399999875,52.233498300000065,54.21693189999996,54.21693189999996,54.21693189999996,55.216995600000246,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,55.216995600000246,56.21705150000025,56.21705150000025,57.21713120000004,SYLCVHF,57.21713120000004,57.25041850000025,57.25041850000025,57.30042839999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,RGXNBKS,57.30042839999987,57.3338604999999,57.3338604999999,57.383735400000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,NLXGZRT,57.383735400000205,57.4171495999999,57.4171495999999,57.46707520000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,FPXKNDH,57.46707520000018,57.500489200000175,57.500489200000175,57.550434300000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,MLNGTPY,57.550434300000234,57.58377610000025,57.58377610000025,57.63374479999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,5,0,5,0,,,,,,,,,,,,,,,,,,FTJXDZS,57.63374479999993,57.66738910000004,57.66738910000004,57.71715959999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,57.71715959999983,57.75046620000012,57.75046620000012,57.8004476000001,XVNWLPB,57.8004476000001,57.8338346999999,57.8338346999999,57.88380649999999,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,JHDVFBZ,57.88380649999999,57.917170799999894,57.917170799999894,57.967136499999924,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,BXHZTJF,57.967136499999924,58.000477800000226,58.000477800000226,58.05047849999983,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,MWSZHYT,58.05047849999983,58.083780899999965,58.083780899999965,58.13378550000016,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,PTFSDBW,58.13378550000016,58.16710060000014,58.16710060000014,58.21720520000008,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,WTYMBSL,58.21720520000008,58.25048740000011,58.25048740000011,58.300712600000224,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,58.300712600000224,58.3337961000002,58.3337961000002,58.38378569999986,WTYMBSL,58.38378569999986,58.41713740000023,58.41713740000023,58.46720289999985,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,MKVWNCD,58.46720289999985,58.50048370000013,58.50048370000013,58.5504804000002,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPGTWKV,58.5504804000002,58.58396640000001,58.58396640000001,58.63383160000012,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,VZCKGNQ,58.63383160000012,58.66971430000012,58.66971430000012,58.71743000000015,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYRVXN,58.71743000000015,58.750602999999956,58.750602999999956,58.80052879999994,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCKHQDJ,58.80052879999994,58.833829199999855,58.833829199999855,58.884000500000184,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STAB,XXAGEXX,6666666.0,7,7,6,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,58.884000500000184,59.867431900000156,59.867431900000156,59.88388709999981,61.86742090000007,61.86742090000007,61.86742090000007,62.86741579999989,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,62.86741579999989,63.86756999999989,63.86756999999989,,DGKXSTW,64.86770109999998,64.9008386999999,64.9008386999999,64.95089020000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,QGKCHLB,64.95089020000023,64.98419120000017,64.98419120000017,65.03420520000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,QVBMFNH,65.03420520000009,65.06750680000005,65.06750680000005,65.11760300000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,NHGJTLP,65.11760300000014,65.15099270000019,65.15099270000019,65.20102039999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,BXCHNDG,65.20102039999983,65.23672420000003,65.23672420000003,65.28428209999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,5,0,5,0,,,,,,,,,,,,,,,,,,YKHJDFR,65.28428209999993,65.31754950000004,65.31754950000004,65.36755200000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,6,0,6,0,,,,,,,,,,,,,,,,,,FPQSBJD,65.36755200000016,65.40084560000014,65.40084560000014,65.45085130000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,7,0,7,0,,,,,,,,,,,,,,,,,,KSMZFTQ,65.45085130000007,65.48420380000016,65.48420380000016,65.53422039999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,8,0,8,0,,,,,,,,,,,,,,,,,,BKTDMQZ,65.53422039999987,65.56756450000012,65.56756450000012,65.61777100000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,65.61777100000018,65.65087390000008,65.65087390000008,65.70090930000015,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,65.70090930000015,65.73434390000011,65.73434390000011,65.78421419999995,NQZGKRL,65.78421419999995,65.81755650000014,65.81755650000014,65.8677044000001,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDRFPGY,65.8677044000001,65.90085660000022,65.90085660000022,65.95090770000024,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWPZCLT,65.95090770000024,65.9867850999999,65.9867850999999,66.03422080000018,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLSRKMJ,66.03422080000018,66.06777680000005,66.06777680000005,66.11759080000002,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMTDRKQ,66.11759080000002,66.15117509999982,66.15117509999982,66.20087039999999,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WNVXZQF,66.20087039999999,66.23423090000006,66.23423090000006,66.28426810000019,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDMLJGC,66.28426810000019,66.31763690000025,66.31763690000025,66.37009410000019,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,GXJBNWP,66.37009410000019,66.4009317,66.4009317,66.45090759999994,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,YQZHDGF,66.45090759999994,66.48431370000026,66.48431370000026,66.53468310000017,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LECTURE,XXSEWXX,3333333.0,10,1,9,f,j,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,66.53468310000017,67.51766580000003,67.51766580000003,67.5343054,69.51781170000004,69.51781170000004,69.51781170000004,70.51784120000002,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,70.51784120000002,71.5179392,71.5179392,72.51794830000017,LNGJWFC,72.51794830000017,72.55129930000021,72.55129930000021,72.60134049999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,YWZSJFC,72.60134049999988,72.63474840000026,72.63474840000026,72.68462550000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,BFKMRNQ,72.68462550000004,72.71792480000022,72.71792480000022,72.76795200000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,ZXHMSBC,72.76795200000015,72.80136889999994,72.80136889999994,72.8513339000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,VFLXDBR,72.8513339000001,72.88476300000002,72.88476300000002,72.93463380000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,5,0,5,0,,,,,,,,,,,,,,,,,,CWFZPHX,72.93463380000003,72.96809819999999,72.96809819999999,73.01794210000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,73.01794210000025,73.05171810000002,73.05171810000002,73.10132449999992,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,73.10132449999992,73.13466299999982,73.13466299999982,73.18464249999988,FZCRNBM,73.18464249999988,73.21794640000007,73.21794640000007,73.26794830000017,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGWQYNS,73.26794830000017,73.30141000000003,73.30141000000003,73.353971,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,GTHXZVB,73.353971,73.3847522000001,73.3847522000001,73.4347444,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CKTXDLB,73.4347444,73.46807369999988,73.46807369999988,73.5179905,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBGSHNP,73.5179905,73.55133990000013,73.55133990000013,73.60131219999994,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBPQLJR,73.60131219999994,73.63468610000018,73.63468610000018,73.684706,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,YLGCDWM,73.684706,73.71805410000024,73.71805410000024,73.76804500000026,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPYTCXJ,73.76804500000026,73.80143429999998,73.80143429999998,73.85136659999989,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
